21,animal,Goat,https://assets.website-files.com/5e4e48af45b75d848013007e/5e5944f46041490a075de3c1_kids_english_animals_goat.png,https://sound-wall.s3-eu-west-1.amazonaws.com/en_Goat_word.mp3,"t:Goat,s:l,k:21",,"21:{text:'Goat',class:'animal',pic:'https://assets.website-files.com/5e4e48af45b75d848013007e/5e5944f46041490a075de3c1_kids_english_animals_goat.png',sound:'https://sound-wall.s3-eu-west-1.amazonaws.com/en_Goat_word.mp3'},"
22,animal,Hamster,https://assets.website-files.com/5e4e48af45b75d848013007e/5e5944fd6061f542116e41f1_kids_english_animals_hamster.png,https://sound-wall.s3-eu-west-1.amazonaws.com/en_Hamster_word.mp3,"t:Hamster,s:l,k:22",,"22:{text:'Hamster',class:'animal',pic:'https://assets.website-files.com/5e4e48af45b75d848013007e/5e5944fd6061f542116e41f1_kids_english_animals_hamster.png',sound:'https://sound-wall.s3-eu-west-1.amazonaws.com/en_Hamster_word.mp3'},"
23,animal,Hedgehog,https://assets.website-files.com/5e4e48af45b75d848013007e/5e59450a6061f5eb5c6e4f50_kids_english_animals_hedgehog.png,https://sound-wall.s3-eu-west-1.amazonaws.com/en_Hedgehog_word.mp3,"t:Hedgehog,s:l,k:23",,"23:{text:'Hedgehog',class:'animal',pic:'https://assets.website-files.com/5e4e48af45b75d848013007e/5e59450a6061f5eb5c6e4f50_kids_english_animals_hedgehog.png',sound:'https://sound-wall.s3-eu-west-1.amazonaws.com/en_Hedgehog_word.mp3'},"
24,animal,Horse,https://assets.website-files.com/5e4e48af45b75d848013007e/5e59451de4d3031a1aa0d913_kids_english_animals_horse.png,https://sound-wall.s3-eu-west-1.amazonaws.com/en_Horse_word.mp3,"t:Horse,s:l,k:24",,"24:{text:'Horse',class:'animal',pic:'https://assets.website-files.com/5e4e48af45b75d848013007e/5e59451de4d3031a1aa0d913_kids_english_animals_horse.png',sound:'https://sound-wall.s3-eu-west-1.amazonaws.com/en_Horse_word.mp3'},"
25,animal,Jellyfish,https://assets.website-files.com/5e4e48af45b75d848013007e/5e594528e363053791bb5bb8_kids_english_animals_jellyfish.png,https://sound-wall.s3-eu-west-1.amazonaws.com/en_Jellyfish_word.mp3,"t:Jellyfish,s:l,k:25",,"25:{text:'Jellyfish',class:'animal',pic:'https://assets.website-files.com/5e4e48af45b75d848013007e/5e594528e363053791bb5bb8_kids_english_animals_jellyfish.png',sound:'https://sound-wall.s3-eu-west-1.amazonaws.com/en_Jellyfish_word.mp3'},"
26,animal,Ladybird,https://assets.website-files.com/5e4e48af45b75d848013007e/5e594532d670604e66a51806_kids_english_animals_ladybird.png,https://sound-wall.s3-eu-west-1.amazonaws.com/en_Ladybird_word.mp3,"t:Ladybird,s:l,k:26",,"26:{text:'Ladybird',class:'animal',pic:'https://assets.website-files.com/5e4e48af45b75d848013007e/5e594532d670604e66a51806_kids_english_animals_ladybird.png',sound:'https://sound-wall.s3-eu-west-1.amazonaws.com/en_Ladybird_word.mp3'},"
27,animal,Sheep,https://assets.website-files.com/5e4e48af45b75d848013007e/5e59453f6061f5d6206e6f7d_kids_english_animals_lamb.png,https://sound-wall.s3-eu-west-1.amazonaws.com/en_Sheep_word.mp3,"t:Sheep,s:l,k:27",,"27:{text:'Sheep',class:'animal',pic:'https://assets.website-files.com/5e4e48af45b75d848013007e/5e59453f6061f5d6206e6f7d_kids_english_animals_lamb.png',sound:'https://sound-wall.s3-eu-west-1.amazonaws.com/en_Sheep_word.mp3'},"
28,animal,Lion,https://assets.website-files.com/5e4e48af45b75d848013007e/5e59454de363054378bb7165_kids_english_animals_lion.png,https://sound-wall.s3-eu-west-1.amazonaws.com/en_Lion_word.mp3,"t:Lion,s:l,k:28",,"28:{text:'Lion',class:'animal',pic:'https://assets.website-files.com/5e4e48af45b75d848013007e/5e59454de363054378bb7165_kids_english_animals_lion.png',sound:'https://sound-wall.s3-eu-west-1.amazonaws.com/en_Lion_word.mp3'},"
29,animal,Mole,https://assets.website-files.com/5e4e48af45b75d848013007e/5e594559fbffd785b2b6e137_kids_english_animals_mole.png,https://sound-wall.s3-eu-west-1.amazonaws.com/en_Mole_word.mp3,"t:Mole,s:l,k:29",,"29:{text:'Mole',class:'animal',pic:'https://assets.website-files.com/5e4e48af45b75d848013007e/5e594559fbffd785b2b6e137_kids_english_animals_mole.png',sound:'https://sound-wall.s3-eu-west-1.amazonaws.com/en_Mole_word.mp3'},"
30,animal,Monkey,https://assets.website-files.com/5e4e48af45b75d848013007e/5e594564fbffd7647ab6e966_kids_english_animals_monkey.png,https://sound-wall.s3-eu-west-1.amazonaws.com/en_Monkey_word.mp3,"t:Monkey,s:l,k:30",,"30:{text:'Monkey',class:'animal',pic:'https://assets.website-files.com/5e4e48af45b75d848013007e/5e594564fbffd7647ab6e966_kids_english_animals_monkey.png',sound:'https://sound-wall.s3-eu-west-1.amazonaws.com/en_Monkey_word.mp3'},"
31,animal,Mouse,https://assets.website-files.com/5e4e48af45b75d848013007e/5e594570fbffd75726b6eed1_kids_english_animals_mouse.png,https://sound-wall.s3-eu-west-1.amazonaws.com/en_Mouse_word.mp3,"t:Mouse,s:l,k:31",,"31:{text:'Mouse',class:'animal',pic:'https://assets.website-files.com/5e4e48af45b75d848013007e/5e594570fbffd75726b6eed1_kids_english_animals_mouse.png',sound:'https://sound-wall.s3-eu-west-1.amazonaws.com/en_Mouse_word.mp3'},"
32,animal,Octopus,https://assets.website-files.com/5e4e48af45b75d848013007e/5e59457b6061f528ac6ea0e7_kids_english_animals_octopus.png,https://sound-wall.s3-eu-west-1.amazonaws.com/en_Octopus_word.mp3,"t:Octopus,s:l,k:32",,"32:{text:'Octopus',class:'animal',pic:'https://assets.website-files.com/5e4e48af45b75d848013007e/5e59457b6061f528ac6ea0e7_kids_english_animals_octopus.png',sound:'https://sound-wall.s3-eu-west-1.amazonaws.com/en_Octopus_word.mp3'},"
33,animal,Owl,https://assets.website-files.com/5e4e48af45b75d848013007e/5e5945916061f561aa6ebb5f_kids_english_animals_owl.png,https://sound-wall.s3-eu-west-1.amazonaws.com/en_Owl_word.mp3,"t:Owl,s:l,k:33",,"33:{text:'Owl',class:'animal',pic:'https://assets.website-files.com/5e4e48af45b75d848013007e/5e5945916061f561aa6ebb5f_kids_english_animals_owl.png',sound:'https://sound-wall.s3-eu-west-1.amazonaws.com/en_Owl_word.mp3'},"
